id_x,year,title,published_at,updated_at,category,nominee,artist,workers,img,winner,id_y,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
7,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28,2020-05-19 05:10:28,Record Of The Year,Truth Hurts,lizzo,"Ricky Reed & Tele, producers; Chris Galland, Manny Marroquin & Ethan Shumaker, engineers/mixers; Chris Gehringer, mastering engineer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Lizzo/Lizzo_1_1_1583931631.jpg?itok=Gm2FQx4s,True,51839.0,5djmFvrnR30Tj9Yyj8tOQQ,Lizzo,Give You Love - Cozy Hits,Truth Hurts,1.0,173325.0,True,0.715,0.622,4.0,-3.046,0.0,0.111,0.11,0.0,0.123,0.407,158.088,4.0,hip-hop
7,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28,2020-05-19 05:10:28,Record Of The Year,Truth Hurts,lizzo,"Ricky Reed & Tele, producers; Chris Galland, Manny Marroquin & Ethan Shumaker, engineers/mixers; Chris Gehringer, mastering engineer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Lizzo/Lizzo_1_1_1583931631.jpg?itok=Gm2FQx4s,True,51843.0,46bFZCQ2U2DMSNUKGzQUyP,Lizzo,Rap Party,Truth Hurts,0.0,173325.0,True,0.715,0.622,4.0,-3.046,0.0,0.111,0.11,0.0,0.123,0.407,158.088,4.0,hip-hop
7,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28,2020-05-19 05:10:28,Record Of The Year,Truth Hurts,lizzo,"Ricky Reed & Tele, producers; Chris Galland, Manny Marroquin & Ethan Shumaker, engineers/mixers; Chris Gehringer, mastering engineer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Lizzo/Lizzo_1_1_1583931631.jpg?itok=Gm2FQx4s,True,51846.0,7AvznBJ8YXUMZ8rPTukUAJ,Lizzo,Good Enough - Easy Pop,Truth Hurts,0.0,173325.0,True,0.715,0.622,4.0,-3.046,0.0,0.111,0.11,0.0,0.123,0.407,158.088,4.0,hip-hop
7,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28,2020-05-19 05:10:28,Record Of The Year,Truth Hurts,lizzo,"Ricky Reed & Tele, producers; Chris Galland, Manny Marroquin & Ethan Shumaker, engineers/mixers; Chris Gehringer, mastering engineer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Lizzo/Lizzo_1_1_1583931631.jpg?itok=Gm2FQx4s,True,51896.0,7AvznBJ8YXUMZ8rPTukUAJ,Lizzo,Good Enough - Easy Pop,Truth Hurts,0.0,173325.0,True,0.715,0.622,4.0,-3.046,0.0,0.111,0.11,0.0,0.123,0.407,158.088,4.0,hip-hop
7,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28,2020-05-19 05:10:28,Record Of The Year,Truth Hurts,lizzo,"Ricky Reed & Tele, producers; Chris Galland, Manny Marroquin & Ethan Shumaker, engineers/mixers; Chris Gehringer, mastering engineer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Lizzo/Lizzo_1_1_1583931631.jpg?itok=Gm2FQx4s,True,66494.0,1utGlAQh8wU3KwibRWIYDN,Mini Pop Kids,Mini Pop Kids 17,Truth Hurts,12.0,161213.0,False,0.753,0.534,1.0,-6.44,1.0,0.12,0.111,0.0,0.118,0.487,158.075,4.0,kids
8,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28,2020-05-19 05:10:28,Record Of The Year,Sunflower,post malone & swae lee,"Louis Bell & Carter Lang, producers; Louis Bell & Manny Marroquin, engineers/mixers; Mike Bozzi, mastering engineer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Post%2BMalone/Post%2520Malone_1_1_1594910341.jpg?itok=HCyRm13g,True,905.0,0v1yN5C75um5Wx2WPtFl6k,Sara Farell,Sunflower,Sunflower,51.0,181897.0,False,0.568,0.213,2.0,-11.882,1.0,0.0379,0.955,0.0,0.113,0.302,72.932,4.0,acoustic
9,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28,2020-05-19 05:10:28,Album Of The Year,"When We All Fall Asleep, Where Do We Go?",billie eilish,"Finneas O'Connell, producer; Rob Kinelski & Finneas O'Connell, engineers/mixers; Billie Eilish O'Connell & Finneas O'Connell, songwriters; John Greenham, mastering engineer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Billie%2BEilish/Billie%2520Eilish_1_1_1594138954.jpg?itok=3-71Dfxh,True,,,,,,,,,,,,,,,,,,,,,
10,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28,2020-05-19 05:10:28,Album Of The Year,"I,I",bon iver,"Brad Cook, Chris Messina & Justin Vernon, producers; Zach Hanson & Chris Messina, engineers/mixers; BJ Burton, Brad Cook & Justin Vernon, songwriters; Greg Calbi, mastering engineer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Bon%2BIver/Bon%2520Iver_1_1_1578385181.jpg?itok=_M1hc5Ux,True,,,,,,,,,,,,,,,,,,,,,
11,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28,2020-05-19 05:10:28,Album Of The Year,Norman F***ing Rockwell!,lana del rey,"Jack Antonoff & Lana Del Rey, producers; Jack Antonoff & Laura Sisk, engineers/mixers; Jack Antonoff & Lana Del Rey, songwriters; Chris Gehringer, mastering engineer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Lana%2BDel%2BRey/Lana%2520Del%2520Rey_1_1_1581552089.jpg?itok=a-RXRsSr,True,,,,,,,,,,,,,,,,,,,,,
12,2019,62nd Annual GRAMMY Awards  (2019),2020-05-19 05:10:28,2020-05-19 05:10:28,Album Of The Year,"thank u, next",ariana grande,"Tommy Brown, Ilya, Max Martin & Victoria Monet, producers; Serban Ghenea, Sam Holland & Brendan Morawski, engineers/mixers; Tommy Brown, Ariana Grande, Savan Kotecha, Max Martin, Victoria Monet, Tayla Parx & Ilya Salmanzadeh, songwriters; Randy Merrill, mastering engineer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Ariana%2BGrande/Ariana%2520Grande_1_1_1578384678.jpg?itok=Amj90j13,True,20304.0,3e9HZxeyfWwjeyPAMmWSSQ,Ariana Grande,"thank u, next","thank u, next",82.0,207320.0,True,0.717,0.653,1.0,-5.634,1.0,0.0658,0.229,0.0,0.101,0.412,106.966,4.0,dance
